get weather	weather for beauregard il
play music	play latest george ducas music
get weather	what s the weather forecast for here ?
get weather	tell me the weather forecast 1 hour from now for town west nevada
search screening event	what films are playing in the neighbourhood
get weather	weather for september seventh 2039 in salinas river national wildlife refuge
book restaurant	book a spot for me and sonja at a popular pizzeria
play music	can i hear a tune from vladimir vysotski ?
book restaurant	book reservations at a restaurant that serves brazilian food for 9 people
search screening event	find movie schedules
search creative work	find journal of the european economic association a movie i want to see
search screening event	what animated movies are showing at loews cineplex
search creative work	need the saga called the black lamp
book restaurant	i want jean-georges for a party of 2
play music	play fifties music
book restaurant	book in romania for christian and susana at david carpenter house
search creative work	look up the game called the long morrow
get weather	is it going to be hot here in 8 years
book restaurant	book a reservation for six people at a churrascaria restaurant in cook islands one minute from now
get weather	is it warm in vallecito
play music	play still life 1
search screening event	when can i see journey to the end of the night ?
search screening event	find movie schedules for arclight hollywood
